cluster_id	cluster_size_expanded	term	p	overlap_k	term_size_expanded	term_size_original	universe_expanded	n_tissues	overlap_AC	overlap_DLPFC	overlap_PCGBA23	overlap_genes	fdr	significant	neglog10_p	neglog10_fdr	pathway_id	pathway_num	pathway_name	category_level1	category_level2
60	378	KEGG_hsa04081	0.395965596509474	4	438	146	51873	3	2	1	1	ENSG00000105697(AC),ENSG00000105697(DLPFC),ENSG00000105697(PCGBA23),ENSG00000170365(AC)	0.4372626219123026	False	0.4023425461329733	0.359257645433625	hsa04081	4081	Hormone signaling - Homo sapiens (human)	Environmental Information Processing	Signaling molecules and interaction
116	344	KEGG_hsa03010	0.2368220980250413	5	498	166	51873	3	3	0	2	ENSG00000115364(AC),ENSG00000166902(AC),ENSG00000167526(PCGBA23),ENSG00000172172(AC),ENSG00000172172(PCGBA23)	0.437396617105832	False	0.6255777757558367	0.3591245801871595	hsa03010	3010	Ribosome - Homo sapiens (human)	Genetic Information Processing	Translation
116	344	KEGG_hsa01100	0.2417191831374334	30	3942	1314	51873	3	12	6	12	ENSG00000014919(AC),ENSG00000060642(PCGBA23),ENSG00000074416(PCGBA23),ENSG00000100564(AC),ENSG00000102172(AC),ENSG00000105552(PCGBA23),ENSG00000110721(DLPFC),ENSG00000114491(AC),ENSG00000114491(PCGBA23),ENSG00000127472(DLPFC),ENSG00000127884(AC),ENSG00000132793(PCGBA23),ENSG00000133433(AC),ENSG00000136699(AC),ENSG00000137992(PCGBA23),ENSG00000143845(PCGBA23),ENSG00000143919(DLPFC),ENSG00000151665(DLPFC),ENSG00000151665(PCGBA23),ENSG00000155016(DLPFC),ENSG00000163541(PCGBA23),ENSG00000164708(PCGBA23),ENSG00000172456(AC),ENSG00000181019(PCGBA23),ENSG00000184076(AC),ENSG00000184076(DLPFC),ENSG00000185813(AC),ENSG00000185973(AC),ENSG00000185973(PCGBA23),ENSG00000243708(AC)	0.437396617105832	False	0.6166888820700505	0.3591245801871595	hsa01100	1100	Metabolic pathways - Homo sapiens (human)	Metabolism	Global and overview maps
122	350	KEGG_hsa03083	0.2316897108830968	3	246	82	51873	3	1	1	1	ENSG00000111752(PCGBA23),ENSG00000141570(AC),ENSG00000198176(DLPFC)	0.4376361205569607	False	0.6350932523814283	0.3588868404424792	hsa03083	3083	Polycomb repressive complex - Homo sapiens (human)	Genetic Information Processing	Chromosome
447	261	KEGG_hsa00230	0.23582577338086	3	333	111	51873	3	3	0	0	ENSG00000001561(AC),ENSG00000106992(AC),ENSG00000143156(AC)	0.4379621505644543	False	0.6274087326361324	0.3585634203435524	hsa00230	230	Purine metabolism - Homo sapiens (human)	Metabolism	Nucleotide metabolism
119	451	KEGG_hsa04260	0.283046174703486	3	213	71	51873	3	2	1	0	ENSG00000018625(AC),ENSG00000198363(AC),ENSG00000198804(DLPFC)	0.4381062530193087	False	0.5481427101183511	0.3584205481630688	hsa04260	4260	Cardiac muscle contraction - Homo sapiens (human)	Organismal Systems	Circulatory system
119	451	KEGG_hsa05214	0.283046174703486	3	213	71	51873	3	2	1	0	ENSG00000105221(DLPFC),ENSG00000146648(AC),ENSG00000154229(AC)	0.4381062530193087	False	0.5481427101183511	0.3584205481630688	hsa05214	5214	Glioma - Homo sapiens (human)	Human Diseases	Cancer: specific types
86	400	KEGG_hsa04060	0.3648614834794986	4	396	132	51873	3	0	2	2	ENSG00000101017(DLPFC),ENSG00000115594(PCGBA23),ENSG00000184371(DLPFC),ENSG00000243646(PCGBA23)	0.438422266439075	False	0.4378719804150251	0.3581073971649861	hsa04060	4060	Cytokine-cytokine receptor interaction - Homo sapiens (human)	Environmental Information Processing	Signaling molecules and interaction
121	519	KEGG_hsa04928	0.3125240674857848	4	282	94	51873	3	1	0	3	ENSG00000102882(PCGBA23),ENSG00000137486(AC),ENSG00000143171(PCGBA23),ENSG00000186350(PCGBA23)	0.4385418366332786	False	0.5051165320037766	0.357988968883412	hsa04928	4928	Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)	Organismal Systems	Endocrine system
105	248	KEGG_hsa04140	0.3992986317624952	3	477	159	51873	3	0	3	0	ENSG00000005893(DLPFC),ENSG00000185896(DLPFC),ENSG00000188554(DLPFC)	0.4392284949387447	False	0.398702177957469	0.3573094927992439	hsa04140	4140	Autophagy - animal - Homo sapiens (human)	Cellular Processes	Transport and catabolism
691	382	KEGG_hsa04070	0.3261520244750621	3	273	91	51873	3	3	0	0	ENSG00000065357(AC),ENSG00000157680(AC),ENSG00000166501(AC)	0.4395962069011706	False	0.4865799214014368	0.356946063584757	hsa04070	4070	Phosphatidylinositol signaling system - Homo sapiens (human)	Environmental Information Processing	Signal transduction
99	270	KEGG_hsa04020	0.4225503962988828	4	636	212	51873	3	0	4	0	ENSG00000113721(DLPFC),ENSG00000123104(DLPFC),ENSG00000138685(DLPFC),ENSG00000169252(DLPFC)	0.4396808177704592	False	0.3741214866450031	0.3568624812034974	hsa04020	4020	Calcium signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction
792	270	KEGG_hsa05168	0.3991006165280096	3	438	146	51873	3	1	1	1	ENSG00000179295(AC),ENSG00000183735(DLPFC),ENSG00000183735(PCGBA23)	0.4399394111338841	False	0.398917601320197	0.3566071308367431	hsa05168	5168	Herpes simplex virus 1 infection - Homo sapiens (human)	Human Diseases	Infectious disease: viral
792	270	KEGG_hsa05207	0.4032777935393937	3	441	147	51873	3	1	1	1	ENSG00000133703(DLPFC),ENSG00000133703(PCGBA23),ENSG00000177189(AC)	0.4399394111338841	False	0.3943956917261429	0.3566071308367431	hsa05207	5207	Chemical carcinogenesis - receptor activation - Homo sapiens (human)	Human Diseases	Cancer: overview
691	382	KEGG_hsa04666	0.3321692389611042	3	276	92	51873	3	3	0	0	ENSG00000100030(AC),ENSG00000133627(AC),ENSG00000166501(AC)	0.4403984744850315	False	0.4786405885252396	0.3561541940687698	hsa04666	4666	Fc gamma R-mediated phagocytosis - Homo sapiens (human)	Organismal Systems	Immune system
691	382	KEGG_hsa04072	0.3338504564644594	4	396	132	51873	3	4	0	0	ENSG00000065357(AC),ENSG00000100030(AC),ENSG00000157680(AC),ENSG00000179603(AC)	0.4403984744850315	False	0.4764480256313062	0.3561541940687698	hsa04072	4072	Phospholipase D signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction
450	354	KEGG_hsa05207	0.3549137587943115	4	441	147	51873	3	2	2	0	ENSG00000114353(AC),ENSG00000134250(AC),ENSG00000138798(DLPFC),ENSG00000143437(DLPFC)	0.4405825971239728	False	0.4498771642122176	0.3559726613438864	hsa05207	5207	Chemical carcinogenesis - receptor activation - Homo sapiens (human)	Human Diseases	Cancer: overview
751	706	KEGG_hsa04114	0.2265401712335366	6	300	100	51873	3	0	4	2	ENSG00000112062(DLPFC),ENSG00000112062(PCGBA23),ENSG00000121281(DLPFC),ENSG00000121281(PCGBA23),ENSG00000138031(DLPFC),ENSG00000162104(DLPFC)	0.4407683766391637	False	0.6448547755577894	0.3557895719234515	hsa04114	4114	Oocyte meiosis - Homo sapiens (human)	Cellular Processes	Cell growth and death
105	248	KEGG_hsa05167	0.406966864258062	3	483	161	51873	3	1	2	0	ENSG00000124126(DLPFC),ENSG00000136238(AC),ENSG00000136238(DLPFC)	0.4413584302517011	False	0.3904409501254299	0.3552085736720233	hsa05167	5167	Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)	Human Diseases	Infectious disease: viral
119	451	KEGG_hsa05417	0.2894123397347394	6	513	171	51873	3	5	1	0	ENSG00000105221(DLPFC),ENSG00000136869(AC),ENSG00000154229(AC),ENSG00000171791(AC),ENSG00000186350(AC),ENSG00000197442(AC)	0.4413732057970806	False	0.5384829557171341	0.3551940348528307	hsa05417	5417	Lipid and atherosclerosis - Homo sapiens (human)	Human Diseases	Cardiovascular disease
119	451	KEGG_hsa04512	0.2901160959452721	3	216	72	51873	3	3	0	0	ENSG00000077943(AC),ENSG00000105855(AC),ENSG00000173402(AC)	0.4413732057970806	False	0.537428175415563	0.3551940348528307	hsa04512	4512	ECM-receptor interaction - Homo sapiens (human)	Environmental Information Processing	Signaling molecules and interaction
21	295	KEGG_hsa05415	0.3880107737272646	4	555	185	51873	3	1	2	1	ENSG00000117984(AC),ENSG00000163513(DLPFC),ENSG00000163513(PCGBA23),ENSG00000185591(DLPFC)	0.441392834318756	False	0.41115621537141	0.3551747215619573	hsa05415	5415	Diabetic cardiomyopathy - Homo sapiens (human)	Human Diseases	Cardiovascular disease
21	295	KEGG_hsa04510	0.3918487406707324	4	558	186	51873	3	0	2	2	ENSG00000037280(DLPFC),ENSG00000067900(PCGBA23),ENSG00000116473(DLPFC),ENSG00000137076(PCGBA23)	0.441392834318756	False	0.4068815446358337	0.3551747215619573	hsa04510	4510	Focal adhesion - Homo sapiens (human)	Cellular Processes	Cellular community - eukaryotes
35	458	KEGG_hsa05135	0.2531091402962063	5	384	128	51873	3	0	4	1	ENSG00000109320(DLPFC),ENSG00000165527(DLPFC),ENSG00000184216(DLPFC),ENSG00000184216(PCGBA23),ENSG00000213341(DLPFC)	0.4414421671767752	False	0.5966921712837465	0.3551261847730891	hsa05135	5135	Yersinia infection - Homo sapiens (human)	Human Diseases	Infectious disease: bacterial
35	458	KEGG_hsa05167	0.256337999845568	6	483	161	51873	3	1	3	2	ENSG00000109320(DLPFC),ENSG00000167083(PCGBA23),ENSG00000168040(AC),ENSG00000168040(DLPFC),ENSG00000168040(PCGBA23),ENSG00000213341(DLPFC)	0.4414421671767752	False	0.5911870087203142	0.3551261847730891	hsa05167	5167	Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)	Human Diseases	Infectious disease: viral
35	458	KEGG_hsa05145	0.2566524227771949	4	291	97	51873	3	0	3	1	ENSG00000109320(DLPFC),ENSG00000184216(DLPFC),ENSG00000184216(PCGBA23),ENSG00000213341(DLPFC)	0.4414421671767752	False	0.590654631680638	0.3551261847730891	hsa05145	5145	Toxoplasmosis - Homo sapiens (human)	Human Diseases	Infectious disease: parasitic
86	400	KEGG_hsa04928	0.3707550635829929	3	282	94	51873	3	0	3	0	ENSG00000065135(DLPFC),ENSG00000077782(DLPFC),ENSG00000157227(DLPFC)	0.4419400357909275	False	0.4309129088872124	0.3546366534829948	hsa04928	4928	Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)	Organismal Systems	Endocrine system
937	431	KEGG_hsa04020	0.2793158194391852	7	636	212	51873	3	4	1	2	ENSG00000044446(PCGBA23),ENSG00000068078(AC),ENSG00000101306(PCGBA23),ENSG00000148660(AC),ENSG00000152207(AC),ENSG00000178568(AC),ENSG00000178568(DLPFC)	0.4422500474453766	False	0.5539044667315516	0.3543321118263475	hsa04020	4020	Calcium signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction
792	270	KEGG_hsa05206	0.4116070125916926	3	447	149	51873	3	0	1	2	ENSG00000129473(PCGBA23),ENSG00000133703(DLPFC),ENSG00000133703(PCGBA23)	0.4424256611799358	False	0.3855172347260956	0.3541596914103155	hsa05206	5206	MicroRNAs in cancer - Homo sapiens (human)	Human Diseases	Cancer: overview
792	270	KEGG_hsa05200	0.4147740573561899	8	1362	454	51873	3	2	5	1	ENSG00000005961(DLPFC),ENSG00000111186(DLPFC),ENSG00000113318(AC),ENSG00000133703(DLPFC),ENSG00000133703(PCGBA23),ENSG00000162552(DLPFC),ENSG00000167657(DLPFC),ENSG00000169031(AC)	0.4424256611799358	False	0.382188415010559	0.3541596914103155	hsa05200	5200	Pathways in cancer - Homo sapiens (human)	Human Diseases	Cancer: overview
88	280	KEGG_hsa04932	0.3956873238614021	3	420	140	51873	3	0	0	3	ENSG00000026103(PCGBA23),ENSG00000173039(PCGBA23),ENSG00000178607(PCGBA23)	0.4426996791716677	False	0.4026478624588274	0.3538907927580503	hsa04932	4932	Non-alcoholic fatty liver disease - Homo sapiens (human)	Human Diseases	Endocrine and metabolic disease
881	221	KEGG_hsa05170	0.3944355910613508	3	531	177	51873	3	0	3	0	ENSG00000150995(DLPFC),ENSG00000156711(DLPFC),ENSG00000166167(DLPFC)	0.4427338267015163	False	0.4040239043186462	0.353857294852916	hsa05170	5170	Human immunodeficiency virus 1 infection - Homo sapiens (human)	Human Diseases	Infectious disease: viral
116	344	KEGG_hsa05222	0.250514821215104	3	261	87	51873	3	1	2	0	ENSG00000132906(DLPFC),ENSG00000145604(AC),ENSG00000145604(DLPFC)	0.4427703816825095	False	0.6011665748605216	0.3538214381593167	hsa05222	5222	Small cell lung cancer - Homo sapiens (human)	Human Diseases	Cancer: specific types
935	527	KEGG_hsa03420	0.2685250629380688	3	177	59	51873	3	1	0	2	ENSG00000111358(PCGBA23),ENSG00000111445(AC),ENSG00000168002(PCGBA23)	0.4428308055469906	False	0.5710151729524212	0.353762175025214	hsa03420	3420	Nucleotide excision repair - Homo sapiens (human)	Genetic Information Processing	Replication and repair
906	206	KEGG_hsa05415	0.3787645319960779	3	555	185	51873	3	1	0	2	ENSG00000107643(PCGBA23),ENSG00000198886(PCGBA23),ENSG00000212907(AC)	0.4432350906337082	False	0.421630695665516	0.3533658641069896	hsa05415	5415	Diabetic cardiomyopathy - Homo sapiens (human)	Human Diseases	Cardiovascular disease
763	992	KEGG_hsa03083	0.020897821883127	10	246	82	51873	3	4	4	2	ENSG00000123552(AC),ENSG00000131508(DLPFC),ENSG00000139154(AC),ENSG00000141568(DLPFC),ENSG00000163602(AC),ENSG00000163935(PCGBA23),ENSG00000173120(AC),ENSG00000173120(DLPFC),ENSG00000196233(DLPFC),ENSG00000198945(PCGBA23)	0.4433501270037117	False	1.6798989767326593	0.3532531627896268	hsa03083	3083	Polycomb repressive complex - Homo sapiens (human)	Genetic Information Processing	Chromosome
763	992	KEGG_hsa04150	0.021685604038225	15	435	145	51873	3	4	6	5	ENSG00000025039(PCGBA23),ENSG00000052795(DLPFC),ENSG00000052795(PCGBA23),ENSG00000105989(DLPFC),ENSG00000106070(DLPFC),ENSG00000106070(PCGBA23),ENSG00000116954(AC),ENSG00000117020(AC),ENSG00000130766(DLPFC),ENSG00000130766(PCGBA23),ENSG00000177058(AC),ENSG00000177189(DLPFC),ENSG00000177189(PCGBA23),ENSG00000177885(DLPFC),ENSG00000180340(AC)	0.4433501270037117	False	1.6638284763598383	0.3532531627896268	hsa04150	4150	mTOR signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction
1095	486	KEGG_hsa03040	0.065252337033854	8	453	151	51873	3	3	3	2	ENSG00000139675(AC),ENSG00000139675(DLPFC),ENSG00000143368(AC),ENSG00000145833(AC),ENSG00000163877(DLPFC),ENSG00000165630(PCGBA23),ENSG00000183431(PCGBA23),ENSG00000275895(DLPFC)	0.4437158918302071	False	1.1854039293118117	0.3528950166055751	hsa03040	3040	Spliceosome - Homo sapiens (human)	Genetic Information Processing	Transcription
763	992	KEGG_hsa05207	0.0241168746815615	15	441	147	51873	3	4	8	3	ENSG00000025800(AC),ENSG00000025800(DLPFC),ENSG00000025800(PCGBA23),ENSG00000094804(AC),ENSG00000094804(DLPFC),ENSG00000094804(PCGBA23),ENSG00000102554(DLPFC),ENSG00000117020(AC),ENSG00000128272(DLPFC),ENSG00000138061(DLPFC),ENSG00000156427(DLPFC),ENSG00000177189(DLPFC),ENSG00000177189(PCGBA23),ENSG00000177885(DLPFC),ENSG00000197122(AC)	0.4437504941407333	False	1.6176789733351762	0.3528611503256398	hsa05207	5207	Chemical carcinogenesis - receptor activation - Homo sapiens (human)	Human Diseases	Cancer: overview
119	451	KEGG_hsa05146	0.2971985893622306	3	219	73	51873	3	3	0	0	ENSG00000117450(AC),ENSG00000136869(AC),ENSG00000154229(AC)	0.4439654727762843	False	0.5269532562629197	0.352650803682228	hsa05146	5146	Amoebiasis - Homo sapiens (human)	Human Diseases	Infectious disease: parasitic
119	451	KEGG_hsa05200	0.2996976050133188	14	1362	454	51873	3	10	3	1	ENSG00000004975(PCGBA23),ENSG00000074047(AC),ENSG00000078295(AC),ENSG00000103363(DLPFC),ENSG00000105221(DLPFC),ENSG00000135744(AC),ENSG00000146648(AC),ENSG00000154229(AC),ENSG00000155760(AC),ENSG00000155897(AC),ENSG00000166813(DLPFC),ENSG00000171791(AC),ENSG00000181104(AC),ENSG00000186350(AC)	0.4439654727762843	False	0.5233167276371242	0.352650803682228	hsa05200	5200	Pathways in cancer - Homo sapiens (human)	Human Diseases	Cancer: overview
119	451	KEGG_hsa04935	0.2998416592737442	4	318	106	51873	3	3	1	0	ENSG00000078295(AC),ENSG00000105221(DLPFC),ENSG00000154229(AC),ENSG00000155897(AC)	0.4439654727762843	False	0.5231080274724212	0.352650803682228	hsa04935	4935	Growth hormone synthesis, secretion and action - Homo sapiens (human)	Organismal Systems	Endocrine system
119	451	KEGG_hsa04932	0.3028814504238395	5	420	140	51873	3	3	2	0	ENSG00000105221(DLPFC),ENSG00000186350(AC),ENSG00000186951(AC),ENSG00000197442(AC),ENSG00000198804(DLPFC)	0.4439654727762843	False	0.5187273236471772	0.352650803682228	hsa04932	4932	Non-alcoholic fatty liver disease - Homo sapiens (human)	Human Diseases	Endocrine and metabolic disease
119	451	KEGG_hsa05212	0.3042909420152061	3	222	74	51873	3	2	1	0	ENSG00000105221(DLPFC),ENSG00000129675(AC),ENSG00000146648(AC)	0.4439654727762843	False	0.5167109753163738	0.352650803682228	hsa05212	5212	Pancreatic cancer - Homo sapiens (human)	Human Diseases	Cancer: specific types
101	251	KEGG_hsa04151	0.4010676995765188	5	858	286	51873	3	0	5	0	ENSG00000101680(DLPFC),ENSG00000104205(DLPFC),ENSG00000135424(DLPFC),ENSG00000148053(DLPFC),ENSG00000154229(DLPFC)	0.4444263698010073	False	0.3967823129885396	0.3522001803357991	hsa04151	4151	PI3K-Akt signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction
918	244	KEGG_hsa05132	0.404942901594398	4	687	229	51873	3	1	1	2	ENSG00000126934(AC),ENSG00000126934(DLPFC),ENSG00000126934(PCGBA23),ENSG00000164305(PCGBA23)	0.444449526140193	False	0.3926062095524084	0.3521775524968001	hsa05132	5132	Salmonella infection - Homo sapiens (human)	Human Diseases	Infectious disease: bacterial
807	379	KEGG_hsa01240	0.1450250810593339	5	378	126	51873	3	2	1	2	ENSG00000117009(PCGBA23),ENSG00000137124(DLPFC),ENSG00000160688(AC),ENSG00000204653(AC),ENSG00000204653(PCGBA23)	0.4447435819152906	False	0.8385568831186893	0.3518903104927964	hsa01240	1240	Biosynthesis of cofactors - Homo sapiens (human)	Metabolism	Global and overview maps
492	200	KEGG_hsa04020	0.4447959656770301	3	636	212	51873	3	0	1	2	ENSG00000072736(PCGBA23),ENSG00000158815(PCGBA23),ENSG00000160867(DLPFC)	0.4447959656770301	False	0.3518391604820909	0.3518391604820909	hsa04020	4020	Calcium signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction
747	444	KEGG_hsa04360	0.3129410859630278	6	537	179	51873	3	1	3	2	ENSG00000071051(DLPFC),ENSG00000071051(PCGBA23),ENSG00000121879(DLPFC),ENSG00000121879(PCGBA23),ENSG00000143434(AC),ENSG00000158092(DLPFC)	0.4448672300454807	False	0.5045374146881084	0.3517695842150511	hsa04360	4360	Axon guidance - Homo sapiens (human)	Organismal Systems	Development and regeneration
11	465	KEGG_hsa04068	0.3978760403478612	4	357	119	51873	3	4	0	0	ENSG00000078061(AC),ENSG00000105329(AC),ENSG00000106799(AC),ENSG00000163513(AC)	0.4456211651896045	False	0.4002522127963386	0.3510341901261571	hsa04068	4068	FoxO signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction
937	431	KEGG_hsa04390	0.2908655763911477	5	432	144	51873	3	2	2	1	ENSG00000066032(AC),ENSG00000066032(DLPFC),ENSG00000108953(AC),ENSG00000161202(PCGBA23),ENSG00000283900(DLPFC)	0.4462290658456686	False	0.5363076739677691	0.3504421446634256	hsa04390	4390	Hippo signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction
937	431	KEGG_hsa00230	0.3002966986718095	4	333	111	51873	3	1	1	2	ENSG00000111906(PCGBA23),ENSG00000128655(DLPFC),ENSG00000138801(PCGBA23),ENSG00000172572(AC)	0.4462290658456686	False	0.5224494422149285	0.3504421446634256	hsa00230	230	Purine metabolism - Homo sapiens (human)	Metabolism	Nucleotide metabolism
937	431	KEGG_hsa05412	0.3013513913101247	3	231	77	51873	3	2	1	0	ENSG00000066032(AC),ENSG00000066032(DLPFC),ENSG00000123096(AC)	0.4462290658456686	False	0.5209267990959703	0.3504421446634256	hsa05412	5412	Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)	Human Diseases	Cardiovascular disease
937	431	KEGG_hsa04024	0.3025650188006048	6	546	182	51873	3	6	0	0	ENSG00000087008(AC),ENSG00000101335(AC),ENSG00000106571(AC),ENSG00000148660(AC),ENSG00000172572(AC),ENSG00000185920(AC)	0.4462290658456686	False	0.5191812845747529	0.3504421446634256	hsa04024	4024	cAMP signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction
937	431	KEGG_hsa05207	0.305314623999668	5	441	147	51873	3	3	1	1	ENSG00000120915(AC),ENSG00000143198(AC),ENSG00000182749(AC),ENSG00000182749(DLPFC),ENSG00000182749(PCGBA23)	0.4462290658456686	False	0.5152523933094177	0.3504421446634256	hsa05207	5207	Chemical carcinogenesis - receptor activation - Homo sapiens (human)	Human Diseases	Cancer: overview
693	489	KEGG_hsa04922	0.2271449929649364	4	258	86	51873	3	4	0	0	ENSG00000058404(AC),ENSG00000070808(AC),ENSG00000150995(AC),ENSG00000221823(AC)	0.4465901556598751	False	0.6436968320462099	0.3500908544614355	hsa04922	4922	Glucagon signaling pathway - Homo sapiens (human)	Organismal Systems	Endocrine system
682	565	KEGG_hsa03250	0.303663158455784	3	177	59	51873	3	3	0	0	ENSG00000127445(AC),ENSG00000130479(AC),ENSG00000166963(AC)	0.4467110926043764	False	0.5176078951081198	0.3499732631156759	hsa03250	3250	Viral life cycle - HIV-1 - Homo sapiens (human)	Genetic Information Processing	Information processing in viruses
