cluster_id	cluster_size_expanded	pathway_id	pathway_num	pathway_name	category_level1	category_level2	term	p	fdr	significant	p_AC	fdr_AC	significant_AC	p_DLPFC	fdr_DLPFC	significant_DLPFC	p_PCGBA23	fdr_PCGBA23	significant_PCGBA23	overlap_k	term_size_expanded	term_size_original	universe_expanded	n_tissues	overlap_AC	overlap_DLPFC	overlap_PCGBA23	overlap_genes	neglog10_p	neglog10_fdr
68	551	hsa00230	230	Purine metabolism - Homo sapiens (human)	Metabolism	Nucleotide metabolism	KEGG_hsa00230	0.6883628153454284	0.7272533698847181	False	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	3	333	111	51873	3	1	1	1	ENSG00000196839(DLPFC),ENSG00000198805(AC),ENSG00000198805(PCGBA23)	0.1621825978541559	0.1383142576794636
36	521	hsa04820	4820	Cytoskeleton in muscle cells - Homo sapiens (human)	Cellular Processes	Cell motility	KEGG_hsa04820	0.661055837442046	0.7274878321849377	False	0.5359102479801459	1.0	False	1.0	1.0	False	1.0	1.0	False	5	558	186	51873	3	5	0	0	ENSG00000011465(AC),ENSG00000143815(AC),ENSG00000150093(AC),ENSG00000164692(AC),ENSG00000182492(AC)	0.1797618553876173	0.1381742662034037
36	521	hsa04814	4814	Motor proteins - Homo sapiens (human)	Cellular Processes	Cell motility	KEGG_hsa04814	0.663408593080565	0.7274878321849377	False	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	4	450	150	51873	3	2	1	1	ENSG00000137474(AC),ENSG00000137474(DLPFC),ENSG00000137474(PCGBA23),ENSG00000142347(AC)	0.1782189073970277	0.1381742662034037
1982	698	hsa04914	4914	Progesterone-mediated oocyte maturation - Homo sapiens (human)	Organismal Systems	Endocrine system	KEGG_hsa04914	0.4225241989982053	0.7276805649413536	False	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	4	246	82	51873	3	1	1	2	ENSG00000130177(AC),ENSG00000130177(PCGBA23),ENSG00000164162(DLPFC),ENSG00000164162(PCGBA23)	0.3741484128907854	0.1380592241598187
520	364	hsa04517	4517	IgSF CAM signaling - Homo sapiens (human)	Environmental Information Processing	Signaling molecules and interaction	KEGG_hsa04517	0.647509067683026	0.7284299206325445	False	1.0	1.0	False	0.2121090837328829	1.0	False	1.0	1.0	False	5	786	262	51873	3	1	4	0	ENSG00000079819(DLPFC),ENSG00000105221(DLPFC),ENSG00000109099(DLPFC),ENSG00000154134(DLPFC),ENSG00000187391(AC)	0.1887541453669768	0.1376122236421774
520	364	hsa04140	4140	Autophagy - animal - Homo sapiens (human)	Cellular Processes	Transport and catabolism	KEGG_hsa04140	0.6521182146615161	0.7284299206325445	False	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	3	477	159	51873	3	2	1	0	ENSG00000105221(DLPFC),ENSG00000172007(AC),ENSG00000176171(AC)	0.1856736691124168	0.1376122236421774
1806	382	hsa04014	4014	Ras signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction	KEGG_hsa04014	0.642231577154946	0.7295251895837737	False	1.0	1.0	False	1.0	1.0	False	0.4696801783813021	1.0	False	4	597	199	51873	3	0	0	4	ENSG00000068078(PCGBA23),ENSG00000108774(PCGBA23),ENSG00000148053(PCGBA23),ENSG00000154229(PCGBA23)	0.1923083449124577	0.1369597078714683
637	660	hsa04620	4620	Toll-like receptor signaling pathway - Homo sapiens (human)	Organismal Systems	Immune system	KEGG_hsa04620	0.5736068911006669	0.7299539679291578	False	1.0	1.0	False	0.1110217990767982	0.7065023577614432	False	1.0	1.0	False	3	234	78	51873	3	0	3	0	ENSG00000168040(DLPFC),ENSG00000184216(DLPFC),ENSG00000213341(DLPFC)	0.2413856398559174	0.1367045263243267
637	660	hsa04270	4270	Vascular smooth muscle contraction - Homo sapiens (human)	Organismal Systems	Circulatory system	KEGG_hsa04270	0.5773829748091669	0.7299539679291578	False	1.0	1.0	False	0.2107420871559453	0.9106139568466772	False	1.0	1.0	False	4	318	106	51873	3	0	3	1	ENSG00000132155(DLPFC),ENSG00000132155(PCGBA23),ENSG00000159899(DLPFC),ENSG00000213639(DLPFC)	0.2385360262319576	0.1367045263243267
637	660	hsa05167	5167	Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)	Human Diseases	Infectious disease: viral	KEGG_hsa05167	0.5793662278071476	0.7299539679291578	False	1.0	1.0	False	0.432154323629498	1.0	False	1.0	1.0	False	6	483	161	51873	3	1	3	2	ENSG00000072736(PCGBA23),ENSG00000120910(AC),ENSG00000132155(DLPFC),ENSG00000132155(PCGBA23),ENSG00000168040(DLPFC),ENSG00000213341(DLPFC)	0.2370468241209919	0.1367045263243267
637	660	hsa04650	4650	Natural killer cell mediated cytotoxicity - Homo sapiens (human)	Organismal Systems	Immune system	KEGG_hsa04650	0.5822251887053997	0.7299539679291578	False	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	3	237	79	51873	3	1	1	1	ENSG00000120910(AC),ENSG00000132155(DLPFC),ENSG00000132155(PCGBA23)	0.2349090096853819	0.1367045263243267
661	863	hsa00590	590	Arachidonic acid metabolism - Homo sapiens (human)	Metabolism	Lipid metabolism	KEGG_hsa00590	0.3359689557473834	0.7307461989180347	False	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	3	123	41	51873	3	0	2	1	ENSG00000164120(DLPFC),ENSG00000164120(PCGBA23),ENSG00000167468(DLPFC)	0.4737008504985069	0.1362334350101649
661	863	hsa04072	4072	Phospholipase D signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction	KEGG_hsa04072	0.3394176333772292	0.7307461989180347	False	0.0757886815736252	1.0	False	1.0	1.0	False	1.0	1.0	False	8	396	132	51873	3	5	2	1	ENSG00000063176(AC),ENSG00000146648(AC),ENSG00000149782(AC),ENSG00000149782(DLPFC),ENSG00000158186(AC),ENSG00000158186(DLPFC),ENSG00000158186(PCGBA23),ENSG00000198793(AC)	0.4692655990263016	0.1362334350101649
520	364	hsa04010	4010	MAPK signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction	KEGG_hsa04010	0.6669264939354266	0.7311958011666745	False	1.0	1.0	False	0.4362895485284671	1.0	False	1.0	1.0	False	5	804	268	51873	3	0	3	2	ENSG00000091436(PCGBA23),ENSG00000105221(DLPFC),ENSG00000131196(DLPFC),ENSG00000131196(PCGBA23),ENSG00000141736(DLPFC)	0.1759220297077333	0.1359663111683434
520	364	hsa04141	4141	Protein processing in endoplasmic reticulum - Homo sapiens (human)	Genetic Information Processing	Folding, sorting and degradation	KEGG_hsa04141	0.668521875352388	0.7311958011666745	False	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	3	489	163	51873	3	1	2	0	ENSG00000114850(DLPFC),ENSG00000134825(AC),ENSG00000163463(DLPFC)	0.1748843771987131	0.1359663111683434
1831	604	hsa04926	4926	Relaxin signaling pathway - Homo sapiens (human)	Organismal Systems	Endocrine system	KEGG_hsa04926	0.5578672350243299	0.7314005040024724	False	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	4	339	113	51873	3	2	1	1	ENSG00000087258(DLPFC),ENSG00000087258(PCGBA23),ENSG00000157613(AC),ENSG00000186469(AC)	0.2534691450710736	0.1358447447288779
1831	604	hsa04022	4022	cGMP-PKG signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction	KEGG_hsa04022	0.5665778552131828	0.7314005040024724	False	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	5	432	144	51873	3	2	1	2	ENSG00000101335(PCGBA23),ENSG00000120907(PCGBA23),ENSG00000152270(DLPFC),ENSG00000157613(AC),ENSG00000172572(AC)	0.2467404039537093	0.1358447447288779
1831	604	hsa04390	4390	Hippo signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction	KEGG_hsa04390	0.5665778552131828	0.7314005040024724	False	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	5	432	144	51873	3	2	1	2	ENSG00000066032(AC),ENSG00000101144(PCGBA23),ENSG00000131899(AC),ENSG00000188064(DLPFC),ENSG00000188064(PCGBA23)	0.2467404039537093	0.1358447447288779
1823	262	hsa05132	5132	Salmonella infection - Homo sapiens (human)	Human Diseases	Infectious disease: bacterial	KEGG_hsa05132	0.6760793417639628	0.7314956812528123	False	1.0	1.0	False	0.3630674348077342	1.0	False	1.0	1.0	False	3	687	229	51873	3	0	3	0	ENSG00000011405(DLPFC),ENSG00000100348(DLPFC),ENSG00000108774(DLPFC)	0.1700023341348563	0.1357882336037546
1823	262	hsa05200	5200	Pathways in cancer - Homo sapiens (human)	Human Diseases	Cancer: overview	KEGG_hsa05200	0.6875279551716633	0.7315961668053899	False	1.0	1.0	False	0.6185446219449293	1.0	False	1.0	1.0	False	6	1362	454	51873	3	1	4	1	ENSG00000068078(DLPFC),ENSG00000070018(DLPFC),ENSG00000134201(AC),ENSG00000134201(DLPFC),ENSG00000134201(PCGBA23),ENSG00000171517(DLPFC)	0.1627096385450216	0.1357285786735163
1823	262	hsa04144	4144	Endocytosis - Homo sapiens (human)	Cellular Processes	Transport and catabolism	KEGG_hsa04144	0.6983417955869631	0.7315961668053899	False	1.0	1.0	False	0.3834334742503985	1.0	False	1.0	1.0	False	3	711	237	51873	3	0	3	0	ENSG00000068078(DLPFC),ENSG00000089006(DLPFC),ENSG00000108774(DLPFC)	0.1559319647618033	0.1357285786735163
660	644	hsa05208	5208	Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)	Human Diseases	Cancer: overview	KEGG_hsa05208	0.4741932185322917	0.7320877759796784	False	1.0	1.0	False	0.4844084482527941	1.0	False	0.4545147409194774	1.0	False	8	603	201	51873	3	2	3	3	ENSG00000121879(DLPFC),ENSG00000132155(AC),ENSG00000151632(AC),ENSG00000151632(DLPFC),ENSG00000151632(PCGBA23),ENSG00000171608(PCGBA23),ENSG00000187134(DLPFC),ENSG00000187134(PCGBA23)	0.3240446611867303	0.1354368447090531
1181	405	hsa04014	4014	Ras signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction	KEGG_hsa04014	0.6867213447948423	0.7325027677811651	False	0.7516825435084917	1.0	False	1.0	1.0	False	1.0	1.0	False	4	597	199	51873	3	3	0	1	ENSG00000058335(AC),ENSG00000075391(AC),ENSG00000102882(PCGBA23),ENSG00000183454(AC)	0.1632194535777604	0.1351907299775168
1969	639	hsa05219	5219	Bladder cancer - Homo sapiens (human)	Human Diseases	Cancer: specific types	KEGG_hsa05219	0.1575645785946162	0.7330178221575625	False	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	3	111	37	51873	3	0	1	2	ENSG00000141736(PCGBA23),ENSG00000213281(DLPFC),ENSG00000213281(PCGBA23)	0.802541407721454	0.1348854660538371
1643	1036	hsa01240	1240	Biosynthesis of cofactors - Homo sapiens (human)	Metabolism	Global and overview maps	KEGG_hsa01240	0.0422170303379184	0.7330411631402196	False	0.1590268391248718	1.0	False	0.161952597159464	1.0	False	0.256660595152161	1.0	False	13	378	126	51873	3	4	5	4	ENSG00000006695(AC),ENSG00000006695(DLPFC),ENSG00000066926(PCGBA23),ENSG00000091140(DLPFC),ENSG00000102967(AC),ENSG00000108439(AC),ENSG00000108439(PCGBA23),ENSG00000120137(AC),ENSG00000121897(DLPFC),ENSG00000121897(PCGBA23),ENSG00000160439(DLPFC),ENSG00000178802(DLPFC),ENSG00000178802(PCGBA23)	1.374512319422841	0.1348716373333386
154	345	hsa05171	5171	Coronavirus disease - COVID-19 - Homo sapiens (human)	Human Diseases	Infectious disease: viral	KEGG_hsa05171	0.7223278414404699	0.7337933627331757	False	1.0	1.0	False	1.0	1.0	False	0.6738271464093177	1.0	False	3	561	187	51873	3	0	0	3	ENSG00000124181(PCGBA23),ENSG00000136869(PCGBA23),ENSG00000146648(PCGBA23)	0.1412656453488515	0.1344262208185461
1639	713	hsa03250	3250	Viral life cycle - HIV-1 - Homo sapiens (human)	Genetic Information Processing	Information processing in viruses	KEGG_hsa03250	0.4398234085714073	0.7341242024746165	False	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	3	177	59	51873	3	0	2	1	ENSG00000170248(DLPFC),ENSG00000185359(DLPFC),ENSG00000185359(PCGBA23)	0.356721660052877	0.1342304579501938
1639	713	hsa05164	5164	Influenza A - Homo sapiens (human)	Human Diseases	Infectious disease: viral	KEGG_hsa05164	0.4404745214847699	0.7341242024746165	False	1.0	1.0	False	0.4654605811948394	1.0	False	1.0	1.0	False	6	387	129	51873	3	1	3	2	ENSG00000075624(DLPFC),ENSG00000103769(DLPFC),ENSG00000103769(PCGBA23),ENSG00000263528(AC),ENSG00000269335(DLPFC),ENSG00000269335(PCGBA23)	0.3560792075665502	0.1342304579501938
34	407	hsa04014	4014	Ras signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction	KEGG_hsa04014	0.6903992154172154	0.7347820221226078	False	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	4	597	199	51873	3	2	1	1	ENSG00000128340(AC),ENSG00000128340(PCGBA23),ENSG00000167083(AC),ENSG00000167083(DLPFC)	0.1608997108330663	0.1338414780990303
637	660	hsa04540	4540	Gap junction - Homo sapiens (human)	Cellular Processes	Cellular community - eukaryotes	KEGG_hsa04540	0.5907322487571142	0.7351334651199642	False	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	3	240	80	51873	3	0	2	1	ENSG00000132155(DLPFC),ENSG00000132155(PCGBA23),ENSG00000166484(DLPFC)	0.2286093198566786	0.1336338066258219
584	1203	hsa01240	1240	Biosynthesis of cofactors - Homo sapiens (human)	Metabolism	Global and overview maps	KEGG_hsa01240	0.2644704265323692	0.7352680255039108	False	0.5890581553931505	1.0	False	0.5725072146945069	1.0	False	0.1435967769373766	1.0	False	11	378	126	51873	3	3	3	5	ENSG00000068120(AC),ENSG00000068120(PCGBA23),ENSG00000109814(AC),ENSG00000109814(DLPFC),ENSG00000109814(PCGBA23),ENSG00000116096(AC),ENSG00000116096(DLPFC),ENSG00000116096(PCGBA23),ENSG00000173540(PCGBA23),ENSG00000182199(DLPFC),ENSG00000182199(PCGBA23)	0.5776228843542045	0.1335543197200121
584	1203	hsa03018	3018	RNA degradation - Homo sapiens (human)	Genetic Information Processing	Folding, sorting and degradation	KEGG_hsa03018	0.2686641692071357	0.7352680255039108	False	0.2709499010005621	1.0	False	0.2592086216872406	1.0	False	1.0	1.0	False	7	225	75	51873	3	3	3	1	ENSG00000080802(DLPFC),ENSG00000088038(DLPFC),ENSG00000113013(AC),ENSG00000121274(AC),ENSG00000144381(AC),ENSG00000144381(DLPFC),ENSG00000144381(PCGBA23)	0.5707902500284713	0.1335543197200121
584	1203	hsa03015	3015	mRNA surveillance pathway - Homo sapiens (human)	Genetic Information Processing	Translation	KEGG_hsa03015	0.2712639317393069	0.7352680255039108	False	0.3568360592019032	1.0	False	0.3428840526286947	1.0	False	1.0	1.0	False	8	264	88	51873	3	3	3	2	ENSG00000090060(AC),ENSG00000090060(DLPFC),ENSG00000090060(PCGBA23),ENSG00000100941(AC),ENSG00000116698(DLPFC),ENSG00000120948(AC),ENSG00000120948(PCGBA23),ENSG00000136709(DLPFC)	0.5666079478083742	0.1335543197200121
1918	542	hsa04630	4630	JAK-STAT signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction	KEGG_hsa04630	0.5946151311114158	0.7361901623284196	False	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	3	294	98	51873	3	1	0	2	ENSG00000166888(AC),ENSG00000166888(PCGBA23),ENSG00000170581(PCGBA23)	0.2257640435424804	0.1330099903055817
644	538	hsa04933	4933	AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)	Human Diseases	Endocrine and metabolic disease	KEGG_hsa04933	0.3287573948246577	0.7364165644072332	False	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	4	279	93	51873	3	2	0	2	ENSG00000111276(PCGBA23),ENSG00000119699(AC),ENSG00000119699(PCGBA23),ENSG00000173757(AC)	0.4831244696948114	0.1328764513606486
584	1203	hsa01230	1230	Biosynthesis of amino acids - Homo sapiens (human)	Metabolism	Global and overview maps	KEGG_hsa01230	0.2758155237205054	0.7378960764470663	False	1.0	1.0	False	0.1850660173081043	1.0	False	1.0	1.0	False	6	189	63	51873	3	1	3	2	ENSG00000163931(AC),ENSG00000163931(DLPFC),ENSG00000163931(PCGBA23),ENSG00000182199(DLPFC),ENSG00000182199(PCGBA23),ENSG00000197713(DLPFC)	0.5593812940832134	0.1320047988865418
65	638	hsa04350	4350	TGF-beta signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction	KEGG_hsa04350	0.6960700035584373	0.7381579572619706	False	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	3	291	97	51873	3	1	1	1	ENSG00000137507(AC),ENSG00000137507(DLPFC),ENSG00000137507(PCGBA23)	0.1573470813228811	0.1318506942380327
38	416	hsa04814	4814	Motor proteins - Homo sapiens (human)	Cellular Processes	Cell motility	KEGG_hsa04814	0.7011860289293261	0.7394325395981984	False	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	3	450	150	51873	3	1	1	1	ENSG00000077549(AC),ENSG00000142347(DLPFC),ENSG00000142347(PCGBA23)	0.1541667457718355	0.1311014417031421
1533	574	hsa04910	4910	Insulin signaling pathway - Homo sapiens (human)	Organismal Systems	Endocrine system	KEGG_hsa04910	0.3940818438935901	0.7395782549783815	False	1.0	1.0	False	0.3392328468100127	1.0	False	1.0	1.0	False	5	372	124	51873	3	0	3	2	ENSG00000105647(DLPFC),ENSG00000105647(PCGBA23),ENSG00000140992(DLPFC),ENSG00000140992(PCGBA23),ENSG00000278540(DLPFC)	0.4044135734532618	0.1310158664173109
1831	604	hsa00564	564	Glycerophospholipid metabolism - Homo sapiens (human)	Metabolism	Lipid metabolism	KEGG_hsa00564	0.5796021661853825	0.7414730414263453	False	0.1306215070346656	1.0	False	1.0	1.0	False	1.0	1.0	False	3	258	86	51873	3	3	0	0	ENSG00000101290(AC),ENSG00000162407(AC),ENSG00000164089(AC)	0.2368700000804344	0.1299046344840353
189	260	hsa05012	5012	Parkinson disease - Homo sapiens (human)	Human Diseases	Neurodegenerative disease	KEGG_hsa05012	0.7068017393413228	0.7433604499969085	False	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	3	726	242	51873	3	0	1	2	ENSG00000065518(PCGBA23),ENSG00000127184(PCGBA23),ENSG00000170775(DLPFC)	0.1507023904253057	0.128800548977476
189	260	hsa05020	5020	Prion disease - Homo sapiens (human)	Human Diseases	Neurodegenerative disease	KEGG_hsa05020	0.7068017393413228	0.7433604499969085	False	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	3	726	242	51873	3	0	1	2	ENSG00000065518(PCGBA23),ENSG00000127184(PCGBA23),ENSG00000149294(DLPFC)	0.1507023904253057	0.128800548977476
1831	604	hsa04520	4520	Adherens junction - Homo sapiens (human)	Cellular Processes	Cellular community - eukaryotes	KEGG_hsa04520	0.5874209785746702	0.7433945265090484	False	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	3	261	87	51873	3	1	0	2	ENSG00000066032(AC),ENSG00000101335(PCGBA23),ENSG00000173706(PCGBA23)	0.231050547570578	0.1287806408669651
1831	604	hsa04550	4550	Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)	Cellular Processes	Cellular community - eukaryotes	KEGG_hsa04550	0.5919453645938745	0.7433945265090484	False	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	4	354	118	51873	3	2	1	1	ENSG00000008083(AC),ENSG00000068078(AC),ENSG00000188064(DLPFC),ENSG00000188064(PCGBA23)	0.2277183759635339	0.1287806408669651
1831	604	hsa05014	5014	Amyotrophic lateral sclerosis - Homo sapiens (human)	Human Diseases	Neurodegenerative disease	KEGG_hsa05014	0.6040204669851811	0.7433945265090484	False	0.8628171305250307	1.0	False	0.2464415098790697	1.0	False	0.6562035221845133	1.0	False	11	990	330	51873	3	3	5	3	ENSG00000110436(AC),ENSG00000125356(DLPFC),ENSG00000126267(AC),ENSG00000135940(DLPFC),ENSG00000147955(DLPFC),ENSG00000178568(AC),ENSG00000178568(DLPFC),ENSG00000178568(PCGBA23),ENSG00000184983(DLPFC),ENSG00000184983(PCGBA23),ENSG00000250479(PCGBA23)	0.2189483452395822	0.1287806408669651
1831	604	hsa05012	5012	Parkinson disease - Homo sapiens (human)	Human Diseases	Neurodegenerative disease	KEGG_hsa05012	0.6107951597216019	0.7433945265090484	False	1.0	1.0	False	0.2331835761226672	1.0	False	1.0	1.0	False	8	726	242	51873	3	2	4	2	ENSG00000064692(DLPFC),ENSG00000064692(PCGBA23),ENSG00000125356(DLPFC),ENSG00000126267(AC),ENSG00000135940(DLPFC),ENSG00000148660(AC),ENSG00000184983(DLPFC),ENSG00000184983(PCGBA23)	0.2141044131914649	0.1287806408669651
1831	604	hsa05020	5020	Prion disease - Homo sapiens (human)	Human Diseases	Neurodegenerative disease	KEGG_hsa05020	0.6107951597216019	0.7433945265090484	False	0.6881115418154802	1.0	False	0.4481654013899108	1.0	False	1.0	1.0	False	8	726	242	51873	3	3	3	2	ENSG00000106804(AC),ENSG00000125356(DLPFC),ENSG00000126267(AC),ENSG00000135940(DLPFC),ENSG00000149294(PCGBA23),ENSG00000157613(AC),ENSG00000184983(DLPFC),ENSG00000184983(PCGBA23)	0.2141044131914649	0.1287806408669651
1831	604	hsa04670	4670	Leukocyte transendothelial migration - Homo sapiens (human)	Organismal Systems	Immune system	KEGG_hsa04670	0.6177503811835754	0.7433945265090484	False	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	3	273	91	51873	3	2	0	1	ENSG00000066032(AC),ENSG00000101335(PCGBA23),ENSG00000134873(AC)	0.2091869779438962	0.1287806408669651
1831	604	hsa04726	4726	Serotonergic synapse - Homo sapiens (human)	Organismal Systems	Nervous system	KEGG_hsa04726	0.6177503811835754	0.7433945265090484	False	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	3	273	91	51873	3	1	1	1	ENSG00000087258(DLPFC),ENSG00000087258(PCGBA23),ENSG00000186469(AC)	0.2091869779438962	0.1287806408669651
56	542	hsa04068	4068	FoxO signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction	KEGG_hsa04068	0.716856400232909	0.7434066372785723	False	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	3	354	118	51873	3	1	1	1	ENSG00000100889(AC),ENSG00000147883(DLPFC),ENSG00000168610(PCGBA23)	0.1445678329408898	0.1287735657576579
637	660	hsa04611	4611	Platelet activation - Homo sapiens (human)	Organismal Systems	Immune system	KEGG_hsa04611	0.6064866856580879	0.7447230948221586	False	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	4	330	110	51873	3	1	2	1	ENSG00000116473(AC),ENSG00000116473(DLPFC),ENSG00000116473(PCGBA23),ENSG00000213639(DLPFC)	0.2171787288595561	0.1280051779166662
637	660	hsa04934	4934	Cushing syndrome - Homo sapiens (human)	Human Diseases	Endocrine and metabolic disease	KEGG_hsa04934	0.6073039523252126	0.7447230948221586	False	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	5	414	138	51873	3	1	2	2	ENSG00000116473(AC),ENSG00000116473(DLPFC),ENSG00000116473(PCGBA23),ENSG00000134245(PCGBA23),ENSG00000180340(DLPFC)	0.2165938924861223	0.1280051779166662
1533	574	hsa04931	4931	Insulin resistance - Homo sapiens (human)	Human Diseases	Endocrine and metabolic disease	KEGG_hsa04931	0.4023442160879386	0.7448805081628053	False	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	4	291	97	51873	3	0	2	2	ENSG00000105647(DLPFC),ENSG00000105647(PCGBA23),ENSG00000140992(DLPFC),ENSG00000140992(PCGBA23)	0.3954022375062748	0.1279133900808442
38	416	hsa05022	5022	Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)	Human Diseases	Neurodegenerative disease	KEGG_hsa05022	0.7113017046542534	0.7455813048785548	False	1.0	1.0	False	0.5051086703881948	1.0	False	0.7553109515061112	1.0	False	9	1293	431	51873	3	0	5	4	ENSG00000087088(DLPFC),ENSG00000087088(PCGBA23),ENSG00000137841(DLPFC),ENSG00000137841(PCGBA23),ENSG00000165168(DLPFC),ENSG00000165168(PCGBA23),ENSG00000167461(DLPFC),ENSG00000180340(PCGBA23),ENSG00000233276(DLPFC)	0.1479461505021372	0.1275049902595925
1806	382	hsa05225	5225	Hepatocellular carcinoma - Homo sapiens (human)	Human Diseases	Cancer: specific types	KEGG_hsa05225	0.6628954543349641	0.7457573861268346	False	1.0	1.0	False	1.0	1.0	False	0.5149183177210128	1.0	False	3	462	154	51873	3	0	0	3	ENSG00000148737(PCGBA23),ENSG00000154229(PCGBA23),ENSG00000213366(PCGBA23)	0.1785549590545927	0.1274024366072114
1541	636	hsa05145	5145	Toxoplasmosis - Homo sapiens (human)	Human Diseases	Infectious disease: parasitic	KEGG_hsa05145	0.6940490090952411	0.7457793700215944	False	1.0	1.0	False	1.0	1.0	False	0.2462613727808978	1.0	False	3	291	97	51873	3	0	0	3	ENSG00000108984(PCGBA23),ENSG00000117020(PCGBA23),ENSG00000127955(PCGBA23)	0.1586098614930868	0.1273896343961412
1831	604	hsa04666	4666	Fc gamma R-mediated phagocytosis - Homo sapiens (human)	Organismal Systems	Immune system	KEGG_hsa04666	0.6250925407811142	0.7459087461421698	False	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	3	276	92	51873	3	1	1	1	ENSG00000162407(AC),ENSG00000277443(DLPFC),ENSG00000277443(PCGBA23)	0.2040556834951007	0.127314300504575
68	551	hsa03040	3040	Spliceosome - Homo sapiens (human)	Genetic Information Processing	Transcription	KEGG_hsa03040	0.7102156192516973	0.7461253977531875	False	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	4	453	151	51873	3	1	2	1	ENSG00000173110(AC),ENSG00000173110(DLPFC),ENSG00000173110(PCGBA23),ENSG00000202538(DLPFC)	0.1486097808090691	0.1271881765814641
1649	309	hsa05012	5012	Parkinson disease - Homo sapiens (human)	Human Diseases	Neurodegenerative disease	KEGG_hsa05012	0.6296366031693352	0.7462359741266196	False	0.4334519233750281	1.0	False	1.0	1.0	False	1.0	1.0	False	4	726	242	51873	3	3	0	1	ENSG00000104833(AC),ENSG00000136930(AC),ENSG00000167792(AC),ENSG00000198938(PCGBA23)	0.200910032725882	0.1271238185649633
1649	309	hsa05020	5020	Prion disease - Homo sapiens (human)	Human Diseases	Neurodegenerative disease	KEGG_hsa05020	0.6296366031693352	0.7462359741266196	False	0.4334519233750281	1.0	False	1.0	1.0	False	1.0	1.0	False	4	726	242	51873	3	3	0	1	ENSG00000104833(AC),ENSG00000136930(AC),ENSG00000167792(AC),ENSG00000198938(PCGBA23)	0.200910032725882	0.1271238185649633
661	863	hsa04350	4350	TGF-beta signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction	KEGG_hsa04350	0.35589143125358	0.7467681082271787	False	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	6	291	97	51873	3	2	2	2	ENSG00000100393(DLPFC),ENSG00000100393(PCGBA23),ENSG00000107779(AC),ENSG00000157933(PCGBA23),ENSG00000198176(AC),ENSG00000198176(DLPFC)	0.4486824683155864	0.1268142374780489
661	863	hsa04971	4971	Gastric acid secretion - Homo sapiens (human)	Organismal Systems	Digestive system	KEGG_hsa04971	0.3628337708999419	0.7467681082271787	False	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	4	183	61	51873	3	2	2	0	ENSG00000149782(AC),ENSG00000149782(DLPFC),ENSG00000156052(DLPFC),ENSG00000177807(AC)	0.4402922975961579	0.1268142374780489
